lot_id,commodity,temperature,humidity,moisture_content,co2_level,oleoresin_content,colour_score,storage_days,initial_quality_grade,grade_ordinal,risk_score,risk_level
L-1775,chilli,23.978541102739452,72.83347356530328,10.434591945434903,602.7957041386445,7.580536246869323,83.18104514009856,22.624535993622903,B,1,27.4,healthy
L-1776,chilli,22.212613967069903,68.65823884316572,9.966740410084588,594.6394855363642,7.323525263926228,75.03725626131076,35.016289238756535,B,1,54.8,moderate
L-1777,chilli,22.751188676048642,60.75932470805957,9.560817646263922,506.8454019771075,6.310370392783697,85.02849011494708,26.903684633448876,B,1,11.9,healthy
L-1778,chilli,23.90239346702679,53.97345979429143,8.107202868091765,561.7441144752185,7.606554828490427,83.86167967216034,16.290288233571403,A,0,8.7,healthy
L-1779,chilli,24.682207936666124,83.7676387894025,10.447156775518296,435.73469568765495,9.071710085184117,85.00799870396261,9.45467686217755,A,0,22.9,healthy
L-1780,chilli,27.761666737281747,64.12152838841695,9.452335399796125,667.9264646089886,5.237559937833762,79.05734970881085,18.40358484376962,B,1,78.1,high
L-1781,chilli,21.6781872769148,69.60287664067945,9.056444797390242,538.4236662483007,9.03770255048057,91.2341709631342,19.519485132323666,A,0,9.0,healthy
L-1782,chilli,29.258542766787528,52.43389637728185,8.680725207076446,627.9178400854476,7.134569544894355,84.36431026127448,9.310941790429387,B,1,6.1,healthy
L-1783,chilli,30.63466688373185,68.46271595542281,8.54653634625551,552.1888915429572,8.577423627917769,75.47296228232075,41.94255380763805,A,0,19.2,healthy
L-1784,chilli,29.942590956212992,32.21521400981812,7.130615088411023,628.3095387248651,6.676828383394799,81.40403421327204,54.54746335808109,A,0,1.8,healthy
L-1785,chilli,29.50042997330533,63.09827516493325,9.18470274117889,628.1228289131577,8.399653328275136,90.60427245274157,26.343313260845555,A,0,17.8,healthy
L-1786,chilli,32.294223750002736,59.53325038891088,9.743801966148846,755.8081014799751,6.556030404501674,72.31325758457496,29.439854619808795,B,1,84.2,critical
L-1787,chilli,24.260510297865157,66.7637977778477,9.330715846568541,512.2792555620493,7.888118731508526,85.38137865396835,20.59822907372071,A,0,10.0,healthy
L-1788,chilli,25.003088725000946,68.26369650422134,9.312778255507073,755.8738924949099,5.537141621547362,83.06443482374999,28.18107067494637,B,1,39.8,moderate
L-1789,chilli,30.641382314564847,45.5234545957523,10.795166570013476,749.5619289127332,4.903076562969564,61.09586155979546,44.227748700844245,C,2,96.1,critical
L-1790,chilli,20.2319554303906,70.21715819232446,9.223733935086651,505.5045183732421,8.605146338266616,85.63215276299417,38.31040140506038,A,0,12.9,healthy
L-1791,chilli,23.770507422756218,67.66770194590079,10.9788489895925,597.4958681192747,7.805447589361941,72.70578816463241,28.054110712511946,B,1,74.3,high
L-1792,chilli,31.928545932135776,82.15972053549605,8.434117931019351,606.9555716983702,8.29170658923876,82.35737457571719,19.51108788061221,A,0,15.7,healthy
L-1793,chilli,25.917173213091733,67.68890628849616,9.151714593901108,613.9329378992326,7.864787726592341,78.89532024684522,51.41753560098991,A,0,31.0,moderate
L-1794,chilli,24.169108567857812,56.08630007770566,8.758857465063532,624.0077363567616,6.6443371158267155,79.29758644324943,21.17831154350864,B,1,25.5,healthy
L-1795,chilli,23.682343483484033,46.20036537747906,10.469524417174519,563.8464644143497,5.409193616548192,70.07953468869441,10.040590771297138,C,2,28.2,healthy
L-1796,chilli,25.272865614045145,76.01392396970839,10.579370659575517,675.7126034708868,8.632145093660036,82.26073465727806,33.491915063325855,A,0,39.9,moderate
L-1797,chilli,29.55551061366497,63.785924942209334,8.521402072497061,670.3415300623409,5.833311455594697,72.38681608243448,5.780849098275995,B,1,36.0,moderate
L-1798,chilli,30.60456514509214,62.22975239345466,9.652142038077002,745.3397177167259,8.69846422471126,76.27276890321697,37.183657726564974,A,0,40.1,moderate
L-1799,chilli,24.749978591110768,47.136276134498274,9.74851770165036,578.6995638005483,6.433795123345876,77.02139278880053,39.192099236383534,B,1,19.5,healthy
L-1800,chilli,31.175913838422666,51.555137142623835,9.951357602530402,706.3792973776503,6.858750847634883,76.26271839369463,18.240433661204165,B,1,63.3,high
L-1801,chilli,27.491710494136022,63.976828183880336,9.669480918362023,549.4960914344957,6.9440321468290165,79.14006126072576,20.45414590786088,B,1,42.4,moderate
L-1802,chilli,29.221183501170874,69.50645091647915,9.413864980411141,725.8322069101104,5.736415645972938,65.88444791559375,56.570557498808775,B,1,87.2,critical
L-1803,chilli,23.939401062893385,38.57682401084191,7.343865539192152,727.8463355090895,5.813142146857055,70.1379243124316,106.55845832297122,A,0,9.1,healthy
L-1804,chilli,33.349972643925405,61.05967371793393,11.578595741160306,753.7060685839776,5.83704224304254,72.13930893074587,30.689699794983806,B,1,95.7,critical
L-1805,chilli,24.66396885065166,45.63805402413629,10.774482406642214,473.9401852913646,7.068211714504828,76.31874041964247,18.55187436366653,B,1,18.8,healthy
L-1806,chilli,14.754896815674995,71.41193963770762,10.27441074286949,455.9889985594385,6.320393450698703,71.15716341275203,39.44696580704104,B,1,32.3,moderate
L-1807,chilli,31.464070359129654,65.16975059840776,9.226005322423326,687.8744668875499,7.373113274693995,83.7755636783687,27.217452167400285,A,0,40.3,moderate
L-1808,chilli,26.551651493784096,57.76755632609632,10.421675154358036,638.4810661870621,8.013482410649496,75.40752334471942,37.56541346825863,A,0,53.3,moderate
L-1809,chilli,26.662634618805114,68.99996581294218,9.362829358712194,711.6494748035043,7.654032250415574,81.03615989262128,33.569065966366644,A,0,49.2,moderate
L-1810,chilli,23.977710560638407,64.68250694447048,8.191368975870338,666.2942851124685,7.661570073568593,90.07480050620948,34.194137110772594,A,0,4.1,healthy
L-1811,chilli,30.09380098795755,73.37084572129413,9.04225120688847,529.9086853544688,8.20602208429643,84.4061572167878,3.9119957402071774,A,0,41.2,moderate
L-1812,chilli,21.830625512890617,67.03495068105195,10.112304750746071,545.771554012948,7.549155873687912,93.80174800692104,20.403375431871797,A,0,6.0,healthy
L-1813,chilli,23.174459399233278,62.009464469137725,9.194000180610223,641.7908640392183,7.717027864207132,79.88477567454918,18.852238190960872,B,1,8.0,healthy
L-1814,chilli,23.60640287986865,55.38951470858034,8.923953702816751,541.6282387544059,8.693419284296363,83.94377785542518,18.633390981088247,A,0,7.3,healthy
L-1815,chilli,23.751294058592634,62.962207584389105,9.51577558906197,623.940683192135,5.989722369245015,70.30117017346919,46.60729419408402,B,1,35.9,moderate
L-1816,chilli,25.93587784886055,67.42551967829256,9.269246766020505,612.9638831026085,6.470008891911134,82.86857098927982,10.925821515712157,B,1,32.0,moderate
L-1817,chilli,24.830103093278076,55.37717984518952,9.805816056420577,508.56288686841555,6.7316495713792435,82.5864889228582,3.935913443627649,B,1,10.6,healthy
L-1818,chilli,26.19336466971651,69.11054375729368,9.437514488669006,665.8393880312972,7.241343588163341,82.07671500482283,18.292796628056152,B,1,46.8,moderate
L-1819,chilli,29.097939504502737,53.8825601095397,10.66850370283215,594.3464483820418,6.151002491258667,76.12017599129535,15.298965559993555,B,1,71.7,high
L-1820,chilli,27.668630025706715,42.29507907183098,8.668119963404678,610.306179054214,5.442341383141928,72.5374603797148,30.846430670930385,B,1,19.7,healthy
L-1821,chilli,27.283499759888798,63.81484613004247,11.130730019236102,655.1876081056446,6.860645810450443,61.26471475005918,15.203855814970588,C,2,91.6,critical
L-1822,chilli,25.725443565560838,66.64341844585795,9.723152535732204,611.6948526609837,6.511355292885165,74.59453349490151,24.246369214747116,B,1,41.4,moderate
L-1823,chilli,32.438680648372724,63.2852387969122,9.335767133362706,693.0676015758679,8.040283608536686,76.38369082227152,21.59855551230182,B,1,38.2,moderate
L-1824,chilli,30.999772694695057,47.878502963918244,8.697460163726735,679.4898244486307,4.538988526023083,66.78030577716632,68.82115530226378,B,1,68.3,high
L-1825,chilli,35.273600834311445,61.79037536823652,10.35114922549658,693.7591868039154,6.426482594540195,69.59212774418894,15.544120524389053,B,1,88.9,critical
L-1826,chilli,30.224020534180777,55.456256735575685,9.31611093436807,780.0554671202582,8.652706395435676,73.1676019074961,44.672088168900736,A,0,50.6,moderate
L-1827,chilli,24.316605305388357,54.93549460119003,9.036140510222651,541.6598163152272,7.457581190988974,76.5792036774238,27.915168914689094,B,1,4.2,healthy
L-1828,chilli,19.135775191986564,49.36418339755453,10.421580144455369,687.0163104018565,5.923906441505838,75.61113448481338,57.420487181518574,B,1,33.2,moderate
L-1829,chilli,23.474487640711317,58.1864871131937,10.180006266146608,806.9619078198585,3.4877703556183017,54.75539510735511,83.0750504876689,C,2,89.5,critical
L-1830,chilli,28.16960422266837,63.81220873541721,10.972960206014614,656.3525544140535,7.078257988715515,74.3463524623918,27.583481895373836,B,1,81.8,critical
L-1831,chilli,24.918116794481108,66.64534859614957,10.511292987708181,616.7570731159287,6.881874094004243,85.059438344746,5.974512844532054,B,1,36.6,moderate
L-1832,chilli,27.10661847123939,51.3007577420089,9.222938303947574,557.3231211171637,5.7352676680323285,62.83244002153378,10.998374849031828,C,2,29.6,healthy
L-1833,chilli,16.859641057637106,61.12905943206012,9.376377358071657,411.5437179693664,6.424407916325431,75.45908264537411,8.693828385157726,B,1,5.2,healthy
L-1834,chilli,27.7446477308684,67.81617188177538,7.890797721282315,589.871309872422,9.104464324482347,84.473290559984,20.49335407316347,A,0,8.5,healthy
L-1835,chilli,22.608075983921204,50.79556377109516,8.544019948224078,535.1557336890912,8.575265865589174,95.77983621745965,17.969334850696022,A,0,2.2,healthy
L-1836,chilli,26.20510870380702,57.12250227929836,7.82187103256919,660.7448706604649,7.899882413579149,76.22832797611257,34.78147553838659,A,0,6.9,healthy
L-1837,chilli,27.701795455156827,73.7444244072599,10.539120830310965,668.5803159197599,7.34998198797054,80.6692647149608,54.41177978771472,A,0,95.0,critical
L-1838,chilli,21.12153255765706,46.36294553193083,8.287037695309605,525.8626537548714,9.208430490183964,88.18083542569302,5.325659722034798,A,0,0.8,healthy
L-1839,chilli,24.013817033938835,68.34232549874811,11.37758017908126,628.0105603805291,6.3020035375458185,72.14414298109824,29.538657989119915,B,1,73.3,high
L-1840,chilli,24.954022186069466,77.22840721357471,10.907151229172205,609.5294380184248,5.8436511525777615,85.05372565950753,15.917503232566954,B,1,75.6,high
L-1841,chilli,29.228210014380966,55.01506489017531,8.811156988651193,804.7961344231915,6.640454655197515,78.04473053778027,30.317600917793378,A,0,32.9,moderate
L-1842,chilli,26.91314321551603,59.56324963188487,9.182084809848849,573.6420807830394,6.680598140098781,75.41198445747558,20.561898385414857,B,1,45.0,moderate
L-1843,chilli,28.458005709179773,69.60194994530275,9.981301608234622,657.3158532148216,6.332681232570583,77.3340098209753,48.238571260987186,A,0,84.6,critical
L-1844,chilli,22.127866795174793,53.37999637812411,9.790919900362663,525.2182529935756,5.669967512494941,70.1857242876903,11.721586098960248,C,2,15.1,healthy
L-1845,chilli,22.728423481856975,42.91528724868367,7.974085996495162,545.079923641856,8.627998250463488,85.13613593361791,16.787801715518814,A,0,3.3,healthy
L-1846,chilli,20.573637508421374,60.04160982958427,9.76654956768453,592.7510703616997,6.263369444705391,76.25112168272037,26.135502177522042,B,1,32.1,moderate
L-1847,chilli,18.826717579014765,65.41601331142068,8.175563976304906,453.0052400891189,7.894035096987289,82.74720538980137,22.310147796903408,A,0,1.7,healthy
L-1848,chilli,26.784009365919392,69.68248161399649,8.749223862726371,563.9440153655131,5.704382561961339,80.6738773443756,26.01196206346249,B,1,33.4,moderate
L-1849,chilli,21.319957702426812,56.57199975091659,7.750313838584094,400.0,8.114441021258427,90.58441167096093,6.786318625982051,A,0,0.6,healthy
L-1850,chilli,21.168064064052395,58.17487061339491,8.41197379560515,580.8620863606701,6.704318888307663,64.39558097647728,74.85579525943058,B,1,25.3,healthy
L-1851,chilli,26.914230092446235,70.6440273448589,9.263490486241231,576.3214362665838,7.810763605098112,87.30983307938105,19.311899134542713,A,0,15.0,healthy
L-1852,chilli,28.11393158147229,60.57357019913224,11.176825717368787,601.4948336384754,5.549086250636415,66.48302333672719,12.448568530671293,C,2,64.8,high
L-1853,chilli,30.37722548164643,45.21275493424674,7.4363772514748865,772.2040867553923,5.835333578204509,78.42178779492225,26.604987215148174,B,1,4.6,healthy
L-1854,chilli,31.432169059526288,66.38843317789795,10.507082115344488,614.0867102897482,7.074218124190539,71.09989236458269,29.729618161862902,B,1,76.4,high
L-1855,chilli,23.278369187117693,58.71776697591742,9.822774922904928,840.9627849074101,4.481833901306479,61.427832513532735,97.01083221894577,B,1,95.3,critical
L-1856,chilli,28.98181673123961,73.95778248656609,10.761121438459245,760.8234429303045,4.743229670941462,57.690464552274875,60.463983652781266,C,2,95.5,critical
L-1857,chilli,30.107287867544162,49.19088862727403,8.493581307006888,659.1629634974483,7.235185056980559,81.401997884758,21.94886234129341,A,0,15.7,healthy
L-1858,chilli,23.457948188710894,55.70884969876891,9.358122288374396,732.270216916326,7.512717029058375,70.3937965309831,85.89111133148097,A,0,74.4,high
L-1859,chilli,26.988920119653294,67.88018873002983,9.064970667743765,831.3144333642987,7.491231339636447,75.99125948883803,74.97034657580086,A,0,78.0,high
L-1860,chilli,20.981914728911175,58.28728669092209,8.961055851261454,556.9187489094962,7.99810234226409,91.12671572381805,12.554996960307262,A,0,6.7,healthy
L-1861,chilli,21.58015362190615,43.07686656162605,8.586496842525284,771.819527345991,5.285826256169873,58.40441188045206,111.87098019353301,B,1,50.0,moderate
L-1862,chilli,27.834896872636573,41.57248168395593,9.392497512658124,702.6602493611844,4.953583509758438,71.98666058488419,19.5932735801766,C,2,49.0,moderate
L-1863,chilli,29.698174863142484,70.87324429325089,11.552133951239002,763.8801858801864,5.079138484391913,61.83255392753271,32.38939388993334,C,2,97.3,critical
L-1864,chilli,30.756493560024754,67.57452893646565,10.209095371201071,921.1174402892547,5.133473401900291,57.26675996559391,67.40734589452629,B,1,99.1,critical
L-1865,chilli,25.979187547358286,73.94452967691251,9.898521436850794,543.5927833465812,7.68404657255673,80.44338847036042,5.355463669118011,B,1,43.9,moderate
L-1866,chilli,26.535439634928125,67.67462407325456,11.842498510282354,707.679370986295,4.790289101300119,66.4604054629761,26.027777346505157,C,2,98.2,critical
L-1867,chilli,23.38059369817699,66.7497009723396,11.134091385387826,592.3160767195792,4.779714365108675,63.08097732652136,36.16471544159999,C,2,64.8,high
L-1868,chilli,21.944197310951107,64.3797195006417,8.508738715096042,581.3847325973957,6.794984974556464,80.16455459837684,58.941082780239675,A,0,15.6,healthy
L-1869,chilli,22.485657021002517,67.4079234442631,10.296848914602268,714.1470694266166,7.302597101260694,75.30561771758039,28.65848914960189,B,1,59.1,moderate
L-1870,chilli,22.455318347618807,73.60743259169028,11.29789097845695,435.7609501587101,7.196496442596722,77.59612047053491,5.432418105655101,B,1,29.6,healthy
L-1871,chilli,29.70141488125667,69.41456033708263,9.371048063092863,861.1483962221594,6.045879545880431,71.79992886223307,96.52883569574406,A,0,95.9,critical
L-1872,chilli,28.82496194787999,77.46805243246219,9.70188635851722,552.3353043886775,8.073813267536831,85.5452863237863,29.444321068767255,A,0,73.0,high
L-1873,chilli,28.744285871452313,48.25064747843481,10.899355140952508,662.578131154575,4.68294432974192,58.9669027881292,37.19542003617796,C,2,83.1,critical
L-1874,chilli,29.841408222790918,42.7291829314602,9.463523985384164,546.6043884465195,4.89097098650214,77.6344517148989,7.574446147687854,C,2,52.2,moderate
L-1875,chilli,27.013990059357393,63.86852033388987,11.798077657162436,822.1135020936393,4.178957888285633,57.86252304007982,72.77387086115044,C,2,99.3,critical
L-1876,chilli,24.124161744315295,51.76790669546703,9.089673074567065,580.0927935586795,6.295507635069112,74.44639950668585,19.824217699548676,B,1,15.6,healthy
L-1877,chilli,27.07868804811455,78.50525653696457,9.091870721165858,624.2006644214181,9.330923178778525,81.09246791073505,15.96780727560492,A,0,37.0,moderate
L-1878,chilli,22.76306732915068,73.02386309432606,9.476782151381173,623.4840865132538,7.888124822272244,76.6947220238485,62.13261793225035,A,0,41.5,moderate
L-1879,chilli,30.11608042405507,70.02883042049963,11.079227668216395,572.4861675648656,7.305702195706157,74.11216410196388,8.476313794335402,B,1,79.0,high
L-1880,chilli,23.3686670444788,69.9419497163151,10.894060853370656,704.5373632368623,7.163306084780031,71.06424189511152,37.58912265908943,B,1,73.5,high
L-1881,chilli,24.541416469612408,49.21459081483632,9.436558600017698,659.9591704922825,5.877522258856544,82.55827763244406,15.555441627139581,B,1,20.6,healthy
L-1882,chilli,28.235976700130642,46.892128676966514,10.017498834121573,777.9715459550007,4.544532133331306,71.01283144019149,40.84442734539862,B,1,56.0,moderate
L-1883,chilli,24.976370664742703,76.26243147123215,9.200657653032026,566.020126468182,7.217807251849614,81.78970157557536,48.74670165114929,A,0,67.5,high
L-1884,chilli,27.618690921212465,45.317358875733596,10.1333572620588,690.7096154038991,5.586761173714402,71.22794451598571,19.25699539229314,B,1,33.7,moderate
L-1885,chilli,22.620638984349334,71.37251439274489,9.940942573325145,834.6098019707174,7.50452920462155,81.47900342191953,69.9327280798113,A,0,60.5,high
L-1886,chilli,26.990807745558925,70.65748079421508,9.158937270886538,530.9116499729596,8.160538450725848,77.68129635305492,29.484729194711882,A,0,34.3,moderate
L-1887,chilli,25.031253223991673,61.93246239851667,8.569110711385784,850.8030443626428,6.48870112905224,74.71156191563455,97.46743416741984,A,0,49.0,moderate
L-1888,chilli,30.54240583700582,64.43435816056002,10.343611853767687,835.1840718355536,6.728003038995647,79.48288556845498,62.66055390584313,A,0,88.4,critical
L-1889,chilli,19.985684890444134,68.59290171008146,11.437046894133381,559.2711022790331,5.588186244396259,64.58438978525653,32.02537050792625,C,2,76.8,high
L-1890,chilli,24.070745300855652,58.428091674642815,7.064350544502176,572.0876366399093,8.051706984975192,81.44980746054252,31.850713098816396,A,0,2.1,healthy
L-1891,chilli,28.360192667700552,70.96966348368987,9.762861525823123,619.1841208610864,7.840127077319842,88.25514449586171,9.329124725263112,A,0,45.8,moderate
L-1892,chilli,24.856535060924404,69.51750155227752,10.25269083062032,806.5542875172259,5.900058584927337,66.55892697124007,62.07563476271891,B,1,87.0,critical
L-1893,chilli,27.996550160929168,61.077536310327545,9.200961130376966,677.3614596493202,7.249430163441035,78.66234442287167,17.754952650603105,B,1,33.8,moderate
L-1894,chilli,23.954772454688484,56.91521195364204,9.488885511793598,521.325631631228,7.737915848402051,83.43631619456812,34.63598061501884,A,0,18.5,healthy
L-1895,chilli,30.978139647021393,75.92286404496207,8.932295646523984,846.1761017098763,7.829065640196752,62.21775511924609,96.89418697480482,A,0,94.6,critical
L-1896,chilli,24.117519035231673,41.867487226854045,7.526479290262123,663.545034827814,6.8284280971230285,80.67501512200893,69.0540382748674,A,0,17.7,healthy
L-1897,chilli,26.178428747943208,67.63440824690893,9.77989832226347,669.8837772255661,7.460784168556175,79.64704599075745,13.290066722962917,B,1,27.9,healthy
L-1898,chilli,22.501429029021875,66.0133676793742,9.501216144923426,411.61853867333457,7.774589423292085,81.76508593395963,29.609236621941665,A,0,14.0,healthy
L-1899,chilli,29.377398382650522,50.200039431030326,9.46820267417082,659.1354109981264,6.966567885032253,76.32005794094833,37.25979660335688,A,0,28.9,healthy
L-1900,chilli,23.681799621740186,64.84512968553764,9.382266296210322,642.6578306866719,7.5229623895522515,78.65961329528072,74.82798909200093,A,0,49.9,moderate
L-1901,chilli,24.709112565014873,58.243807361124766,9.762685972863354,655.9924574100926,5.803868048585814,64.47882522647117,67.49612089087304,B,1,79.2,high
L-1902,chilli,22.812869936783763,51.28272662010897,9.954143097147421,696.8563809212438,5.625955772442959,76.09034809212172,44.3856544001842,A,0,67.1,high
L-1903,chilli,26.164634319066447,74.69754495054364,10.632240942750782,656.5140514983909,5.043443232405784,72.31014977430306,41.435355040310874,B,1,85.8,critical
L-1904,chilli,26.51088037005077,51.54672942064829,8.62165077013187,477.1984583374163,9.0245163133983,86.53275454304564,29.197121982050252,A,0,3.8,healthy
L-1905,chilli,28.95673734084166,67.53589548158197,10.298615923888288,692.9828703561127,6.495028045149186,71.40999169215259,36.47126852165983,B,1,83.3,critical
L-1906,chilli,23.197129328696835,47.32488936266343,9.60591259897131,690.8231563575799,9.074980221578485,83.04610688375284,24.194015664278318,A,0,4.3,healthy
L-1907,chilli,26.85244962440041,58.66453791366626,8.528222265737398,575.2268412992584,7.41538075803363,80.57731404378724,51.9856154328895,A,0,28.8,healthy
L-1908,chilli,26.63415604422056,59.98316709823421,9.286711840348415,704.0101955202275,6.386235720649561,74.46140629484869,42.99728436904496,A,0,27.6,healthy
L-1909,chilli,26.302231822347498,61.14175947451374,9.739532753037869,830.3519841203914,6.18185419432627,66.88447488987507,60.555684607874724,B,1,84.0,critical
L-1910,chilli,24.961609479331823,63.0745022908271,10.8280355409047,742.9841648709929,4.676379933031766,55.011525948881335,59.39855324522981,C,2,93.4,critical
L-1911,chilli,19.45197986544022,66.6243101709035,8.894759171711025,604.1292937366444,8.113680890382934,89.29084760632131,17.684032517116453,A,0,2.9,healthy
L-1912,chilli,24.86931590021118,71.84907516407453,8.678759042481465,480.72547665129616,9.266369769219523,88.81177084785276,2.8681277459062664,A,0,11.9,healthy
L-1913,chilli,21.095988363315147,68.95913662512761,11.944784866235265,620.1404509332112,6.7545536347038615,66.162135050728,16.55494517917406,C,2,36.8,moderate
L-1914,chilli,25.844749835567665,68.07893256623379,11.247093508972158,747.969302235558,7.065691806808209,76.74495502989801,36.266490996560094,B,1,80.7,critical
L-1915,chilli,20.81995637330166,62.631558212785954,8.908287089779655,525.0873184385341,7.890413578148895,91.77439246746343,24.223565595331518,A,0,2.8,healthy
L-1916,chilli,30.748662386255557,54.28586689728989,8.316662803591253,567.5619567721453,7.195685659262607,86.24899005735728,23.440618670503632,A,0,6.9,healthy
L-1917,chilli,15.90053606488214,56.937447090577486,10.44836991051703,400.0,8.034481256623977,76.10728030659142,15.711261700290605,B,1,4.2,healthy
L-1918,chilli,31.04591501422214,59.27314505204712,10.92137649093921,616.5794737220018,6.491697650604552,69.12546091756951,40.04048765194335,B,1,82.5,critical
L-1919,chilli,20.38545990538244,58.24187596634639,8.906051391364176,501.6109472099132,6.88088185128811,76.08367218143223,5.6096745002930515,B,1,6.1,healthy
L-1920,chilli,22.224192906715277,69.98985732616207,11.213814345109373,684.8594819087349,5.659097753795487,64.63118405803574,44.13607199975842,C,2,94.2,critical
L-1921,chilli,25.475860710525794,65.90875669185138,10.90858329677554,702.2405866023541,5.9445517228676135,74.78295838120404,44.71736160631059,B,1,85.2,critical
L-1922,chilli,28.376916820357796,65.16352660260861,11.14522865049178,796.8311902728378,6.936025545549387,74.90638447042211,59.64649882893838,A,0,87.0,critical
L-1923,chilli,25.60643313648938,54.463697268300564,9.150556865725026,972.978980661545,3.87864848610109,53.37951032590052,120.0,B,1,96.8,critical
L-1924,chilli,27.214320396854472,62.01044015561155,8.85640845832616,569.9852131715238,9.209073012424204,92.42512603502244,2.4304443891262375,A,0,8.0,healthy
L-1925,chilli,23.53432457943753,51.118306556841084,9.79645452335296,607.3756854297517,7.599312243322598,75.69863533774023,43.309007731664536,A,0,30.4,moderate
L-1926,chilli,23.526203341645854,49.55008177633348,8.830769911120171,646.5113427076373,8.564878465796223,82.11328197168012,49.499741063891136,A,0,4.0,healthy
L-1927,chilli,25.128599972340815,79.29315747405576,9.814518817439403,695.1801227646872,8.126729245457133,83.82466551887035,16.59087547057014,A,0,35.7,moderate
L-1928,chilli,25.20023300088684,65.94986210104328,10.938417723923848,655.6845715056705,6.718259601459697,78.69247835478127,25.584770072432896,B,1,49.3,moderate
L-1929,chilli,18.965986458704716,64.39038096307222,9.786085814411802,474.16302116405467,7.904624349296628,88.04248998721259,20.051117968373905,A,0,6.1,healthy
L-1930,chilli,27.283788391188853,63.355092337718965,10.249960516085038,707.5063930388247,7.809790812651278,71.35914963081113,45.297267979905804,A,0,86.0,critical
L-1931,chilli,26.783695938400967,55.568848063601855,9.493578100630796,775.0605009059559,6.0252726268373875,63.8985436880904,64.15139095672636,B,1,72.4,high
L-1932,chilli,31.135384815875426,53.30268662304421,9.931595943727721,611.3103584243943,6.792740362313423,73.33191434360575,10.583459703562427,B,1,37.8,moderate
L-1933,chilli,22.103859454813367,73.00847512207173,11.685996790743014,618.3803347400444,6.712005265237194,71.89568846202091,40.409633733006956,B,1,91.9,critical
L-1934,chilli,25.41322470141519,69.13784478010268,10.627266685013286,798.6694152998333,5.945927111620108,60.2522556101474,73.3063623584932,B,1,94.4,critical
L-1935,chilli,30.789862244627777,59.905804857074926,10.03051317634486,748.2385583956989,5.3168108907609675,77.49821896914804,17.647383200622908,B,1,84.6,critical
L-1936,chilli,24.525620464980292,78.37401674080294,9.611015152621702,601.6101584895883,7.975198404859653,90.49272642964951,14.156035074727026,A,0,43.3,moderate
L-1937,chilli,26.734722916407687,57.469646178777374,9.921444700451762,557.8302031132948,7.266986637104171,83.74373153460098,12.747573918595995,B,1,28.0,healthy
L-1938,chilli,27.270132081786926,44.93194089912735,9.06654027260219,642.9296377343272,6.620418114823416,71.94840588503575,14.83778593070279,B,1,17.1,healthy
L-1939,chilli,27.47171619194661,43.574391518539265,8.37053411895477,806.3124145304791,6.487264904794655,70.9416684437762,95.77966639298116,A,0,44.2,moderate
L-1940,chilli,32.910283120835686,45.8217281246585,8.419637024099345,945.1585273294343,5.642792519395629,61.20992796584063,110.61230168940288,A,0,93.4,critical
L-1941,chilli,25.10996449019107,60.531599803039406,9.45267302056258,787.9990169632289,7.487087434434644,73.90637710465356,79.731944883513,A,0,53.5,moderate
L-1942,chilli,25.473361587874543,60.75414471964717,9.686519393485629,473.6564838662887,5.976824621730003,82.74673002587527,23.822510779494593,B,1,43.0,moderate
L-1943,chilli,28.082103737580148,62.486196046753776,9.280505430038534,631.1693199063677,6.973401283688464,66.91001763125709,81.79788398442179,A,0,76.6,high
L-1944,chilli,24.005537446118367,62.70812493742587,8.873368833975622,549.1631762618308,8.704449462745204,95.05821756165656,12.084501338441024,A,0,1.2,healthy
L-1945,chilli,24.60909692183442,69.01665334628977,9.558601730094047,630.7136170370175,5.46479328942469,70.36123985023058,52.864297402327175,B,1,76.3,high
L-1946,chilli,25.790568365875114,58.529872491764955,11.549957216818505,507.82454706488363,5.013310713212314,70.608023391111,18.973742972547104,C,2,56.9,moderate
L-1947,chilli,22.935805140880767,60.6679841237015,7.858049438984785,461.6814613723622,7.220829609838499,93.14999388824378,10.663023938056844,A,0,2.3,healthy
L-1948,chilli,24.255294468915043,56.51922768487367,10.919282378508045,715.5212564420699,5.891684633496729,58.55708779858718,39.51584870372094,C,2,79.3,high
L-1949,chilli,27.53511385400342,72.94445498704896,9.121941042739667,694.0812197783415,7.3556293623461215,77.41208229188159,40.2225646256057,A,0,52.4,moderate
L-1950,chilli,26.56247651532443,47.65737133326821,8.993262964133008,711.3564270081222,4.49816611565755,61.170810479588845,43.10709688443386,C,2,34.9,moderate
L-1951,chilli,29.2173845788995,60.12293956565354,12.868618735244771,830.489841525311,4.858041741361105,58.71838222777546,46.665238598473245,C,2,99.6,critical
L-1952,chilli,22.419554495824237,64.34364197699644,8.818356872734132,533.5642504028982,6.626203883652718,81.91119460168886,38.093368629412154,A,0,11.7,healthy
L-1953,chilli,23.759607900275817,61.24793719060583,10.32895388380245,644.0644952403292,5.922328590247124,72.49592573593239,27.5175136093729,B,1,60.2,high
L-1954,chilli,32.414596786749826,61.54608905958178,10.460377962725707,770.6059559301283,4.179380940127373,54.50348672332819,31.54189280601568,C,2,83.7,critical
L-1955,chilli,21.45321605752097,61.17808373957405,11.316420150218267,679.2678444581607,3.9117851087423836,58.10052438837192,53.381578727251366,C,2,96.6,critical
L-1956,chilli,23.987925040990945,59.52907357956774,10.425927015086732,640.97370565251,5.751232920710326,60.88392665793692,37.06267068996015,C,2,88.3,critical
